ID,City,state_name,state_abbr,Country,year,population,longitude,latitude,Walking,Cycling,Active,Bus,Car,IncomeGroup,Region,LastObservation,metro_names,DataSource,DataLink
ID0340,Kraków,,,Poland,2003,756183,19.9490000,50.0400000,0.300000,0.010000,0.310000,0.480000,0.210000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0339,Kraków,,,Poland,2013,756183,19.9490000,50.0400000,0.285141,0.012048,0.297189,0.364458,0.338353,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0493,Plock,,,Poland,2015,124000,19.7080000,52.5520000,0.100000,0.020000,0.120000,0.350000,0.530000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0500,Poznan,,,Poland,2013,550742,16.9190000,52.3940000,0.130000,0.040000,0.170000,0.430000,0.400000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0501,Poznan,,,Poland,2000,551627,16.9190000,52.3940000,0.080000,0.020000,0.100000,0.370000,0.530000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0499,Poznan,,,Poland,2019,542000,16.9190000,52.3940000,0.206000,0.084000,0.290000,0.337000,0.373000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0633,Warsaw,,,Poland,2005,1700000,21.0210000,52.2410000,0.210000,0.010000,0.220000,0.540000,0.240000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0632,Warsaw,,,Poland,2015,1740000,21.0210000,52.2410000,0.180000,0.030000,0.210000,0.470000,0.320000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0644,Wroclaw,,,Poland,2011,632996,17.0360000,51.1190000,0.190000,0.040000,0.230000,0.350000,0.420000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0643,Wroclaw,,,Poland,2018,630000,17.0360000,51.1190000,0.243216,0.063317,0.306533,0.277387,0.416080,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0013,Agueda,,,Portugal,2011,47729,-8.4430000,40.5750000,0.130000,0.020000,0.150000,0.030000,0.820000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0019,Almada,,,Portugal,2006,174030,-9.1570000,38.6770000,0.190000,0.010000,0.200000,0.300000,0.500000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0018,Almada,,,Portugal,2017,174030,-9.1570000,38.6770000,0.170000,0.010000,0.180000,0.360000,0.460000,High income,Europe & Central Asia,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0039,Aveiro,,,Portugal,2008,78000,-8.6340000,40.6480000,0.130000,0.080000,0.210000,0.140000,0.650000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0046,Barcelos,,,Portugal,2011,20493,-8.6230000,41.5280000,NA,NA,0.160000,0.190000,0.650000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0049,Barreiro,,,Portugal,2011,78764,-9.0790000,38.6590000,NA,NA,0.191920,0.353540,0.454550,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0091,Braga,,,Portugal,2001,109460,-8.4240000,41.5490000,0.300000,0.010000,0.310000,0.170000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0133,Coimbra,,,Portugal,2006,140000,-8.4190000,40.1980000,0.120000,0.010000,0.130000,0.180000,0.690000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0163,Douro,,,Portugal,2011,95672,-6.6300000,41.2900000,NA,NA,0.190000,0.150000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0207,Faro,,,Portugal,2011,64560,-7.9360000,37.0190000,0.257426,0.009901,0.267330,0.079210,0.653470,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0228,Funchal,,,Portugal,2007,100000,-8.7030000,37.1100000,0.120000,0.010000,0.130000,0.340000,0.530000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0229,Fundão,,,Portugal,2011,29213,-7.5000000,40.1480000,NA,NA,0.240000,0.120000,0.640000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0366,Lezíria do Tejo,,,Portugal,2011,246210,-8.6400000,39.1200000,0.160000,0.010000,0.170000,0.150000,0.680000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0376,Lisbon,,,Portugal,2012,2800000,-9.1300000,38.6100000,0.230000,0.010000,0.240000,0.160000,0.600000,High income,Europe & Central Asia,YES,,Deloitte City Mobility Index,https://www2.deloitte.com/content/dam/insights/us/articles/4331_Deloitte-City-Mobility-Index/Lisbon_GlobalCityMobility_WEB.pdf
ID0377,Lisbon,,,Portugal,2001,2800000,-9.1300000,38.6100000,NA,NA,0.104167,0.479167,0.416667,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0400,Maia,,,Portugal,2001,135306,-8.6200000,41.2240000,NA,NA,0.110000,0.180000,0.710000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0414,Médio Tejo,,,Portugal,2011,247331,-8.3900000,39.6000000,0.158416,0.009901,0.168320,0.128710,0.702970,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0459,Olhão,,,Portugal,2011,45000,-7.8360000,37.0310000,0.270000,0.020000,0.290000,0.050000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0460,Oporto,,,Portugal,2000,263000,-8.6250000,41.1540000,0.316832,0.009901,0.326730,0.247520,0.425740,High income,Europe & Central Asia,YES,,Civitas,https://civitas.eu/cities/porto
ID0477,Palmela,,,Portugal,2011,62831,-8.8870000,38.5730000,0.130000,0.010000,0.140000,0.200000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0496,Portimao,,,Portugal,2011,55614,-8.5380000,37.1380000,0.200000,0.010000,0.210000,0.100000,0.690000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0497,Porto,,,Portugal,2011,237584,-8.6250000,41.1540000,NA,NA,0.220000,0.260000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0112,Bucharest,,,Romania,2015,1830000,26.1500000,44.3700000,0.310000,0.020000,0.330000,0.270000,0.400000,Upper middle income,Europe & Central Asia,YES,,"Past, Present and Future Mobility challenges and opportunities in Bucharest",https://www.researchgate.net/publication/329168365_Past_Present_and_Future_Mobility_challenges_and_opportunities_in_Bucharest
ID0551,Singapore,,,Singapore,2011,5792000,103.9100000,1.3200000,0.220000,0.010000,0.230000,0.440000,0.330000,High income,East Asia & Pacific,YES,,"Travel Survey 2011, Land Transport Authority, Singapore",https://www.lta.gov.sg/content/dam/ltagov/who_we_are/statistics_and_publications/master-plans/pdf/LTMP2013Report.pdf
ID0092,Bratislava,,,Slovakia,2014,420000,17.1000000,48.1200000,0.270791,0.016227,0.287018,0.330629,0.382353,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0651,Žilina,,,Slovakia,2011,81515,18.7360000,49.2260000,0.240000,0.080000,0.320000,0.220000,0.460000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0341,Kranj,,,Slovenia,2010,37151,14.3570000,46.2380000,0.160000,0.080000,0.240000,0.220000,0.540000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0381,Ljubljana,,,Slovenia,2003,265881,14.5140000,46.0650000,0.190000,0.100000,0.290000,0.130000,0.580000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0382,Ljutomer,,,Slovenia,2008,11663,16.1940000,46.5220000,0.270000,0.090000,0.360000,0.290000,0.350000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0452,Nova Gorica,,,Slovenia,2005,12997,13.6470000,45.9570000,0.200000,0.030000,0.230000,0.080000,0.690000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0610,Velenje,,,Slovenia,2012,32912,15.1040000,46.3620000,0.140000,0.050000,0.190000,0.100000,0.710000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0122,Cape Town,,,South Africa,2016,3661684,18.4900000,-33.9500000,0.080000,0.010000,0.090000,0.260000,0.650000,Upper middle income,Sub-Saharan Africa,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0125,Changwon,,,South Korea,2012,1070000,128.6300000,35.2100000,0.113767,0.095602,0.209370,0.302100,0.488530,High income,East Asia & Pacific,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0145,Daejeon,,,South Korea,2012,1533000,127.3900000,36.3600000,0.260000,0.020000,0.280000,0.280000,0.440000,High income,East Asia & Pacific,YES,,Korea National Transportation DB Report 2013,https://www.ktdb.go.kr/common/downloadFile.do?fileNm=/publication_TransportDB.pdf&dnFileNm=Korea%20Transport%20Database%20and%20Investment%20Strategies.pdf
ID0540,Seoul,,,South Korea,2014,9963000,126.9800000,37.5200000,0.070000,0.040000,0.110000,0.660000,0.230000,High income,East Asia & Pacific,YES,,Deloitte City Mobility Index,https://www2.deloitte.com/content/dam/insights/us/articles/4331_Deloitte-City-Mobility-Index/
ID0017,Alicante,,,Spain,2004,333000,-0.4800000,38.3600000,NA,NA,0.180000,0.130000,0.690000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0044,Barcelona,,,Spain,2018,4600000,2.1600000,41.3500000,0.343500,0.022800,0.366300,0.373300,0.260400,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0045,Barcelona,,,Spain,2006,4600000,2.1600000,41.3500000,0.464646,0.010101,0.474750,0.181820,0.343430,High income,Europe & Central Asia,NO,,Quantifying dimensions of Transportation Diversity: A city-based comparative approach,"Pareekh, P., Mitra, S., Majumdar, B.B.: Quantifying dimensions of Transportation Diversity: A city-based comparative approach. Transportation Research Procedia (25), 3174–3187 (2017)"
ID0072,Bilbao,,,Spain,2018,353000,-2.9360000,43.2620000,0.640000,0.020000,0.660000,0.220000,0.120000,High income,Europe & Central Asia,YES,,ELTIS - The Urban Mobility Observatory,https://www.eltis.org/discover/news/bilbao-leads-commitment-sustainable-mobility-spain
ID0073,Bilbao,,,Spain,2004,353000,-2.9360000,43.2620000,NA,NA,0.230000,0.340000,0.430000,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0118,Burgos,,,Spain,2010,178500,-3.6940000,42.3450000,0.450000,0.040000,0.490000,0.230000,0.280000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0139,Córdoba,,,Spain,2010,330000,-4.7770000,37.8850000,0.430000,0.020000,0.450000,0.100000,0.450000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0140,Córdoba,,,Spain,2004,330000,-4.7770000,37.8850000,0.180000,0.010000,0.190000,0.100000,0.710000,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0157,Donostia-San Sebastián,,,Spain,2007,183000,-1.9820000,43.3140000,NA,NA,0.425430,0.255260,0.319320,High income,Europe & Central Asia,YES,,San Sebastián-Donostia. Calidad urbana: El espacio recuperado,http://habitat.aq.upm.es/bpes/mseu/bp-donostia.html
ID0158,Donostia-San Sebastián,,,Spain,2003,183000,-1.9820000,43.3140000,NA,NA,0.482480,0.173170,0.344340,High income,Europe & Central Asia,NO,,San Sebastián/Donostia: Calidad urbana: el espacio recuperado,http://habitat.aq.upm.es/bpes/mseu/bp-donostia.html
ID0159,Donostia-San Sebastián,,,Spain,1999,183000,-1.9820000,43.3140000,NA,NA,0.472530,0.193810,0.333670,High income,Europe & Central Asia,NO,,San Sebastián/Donostia: Calidad urbana: el espacio recuperado,http://habitat.aq.upm.es/bpes/mseu/bp-donostia.html
ID0245,Gijón,,,Spain,2004,275000,-5.6500000,43.5300000,NA,NA,0.240000,0.170000,0.590000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0254,Granollers,,,Spain,2005,59954,2.2860000,41.6040000,NA,NA,0.720000,0.040000,0.240000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0349,Las Palmas,,,Spain,2004,378000,-15.4300000,28.1300000,NA,NA,0.120000,0.240000,0.640000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0354,Leganés,,,Spain,2004,181248,-3.7690000,40.3300000,0.290000,0.010000,0.300000,0.340000,0.360000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0364,León,,,Spain,2009,137064,-5.5720000,42.5960000,0.640000,0.010000,0.650000,0.060000,0.290000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0396,Madrid,,,Spain,2012,3200000,-3.7010000,40.4190000,NA,NA,0.290000,0.420000,0.290000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0395,Madrid,,,Spain,2018,3200000,-3.7010000,40.4190000,0.341709,0.005025,0.346734,0.251256,0.402010,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0397,Madrid,,,Spain,2009,3300000,-3.7010000,40.4190000,0.380000,0.010000,0.390000,0.380000,0.230000,High income,Europe & Central Asia,NO,,Quantifying dimensions of Transportation Diversity: A city-based comparative approach,"Pareekh, P., Mitra, S., Majumdar, B.B.: Quantifying dimensions of Transportation Diversity: A city-based comparative approach. Transportation Research Procedia (25), 3174–3187 (2017)"
ID0402,Málaga,,,Spain,2004,570000,-4.4400000,36.7100000,NA,NA,0.120000,0.110000,0.770000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0434,Murcia,,,Spain,2009,430000,-3.7010000,40.4190000,0.370000,0.010000,0.380000,0.100000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0435,Murcia,,,Spain,2004,430000,-3.7010000,40.4190000,0.180000,0.010000,0.190000,0.070000,0.740000,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0542,Seville,,,Spain,2007,1500000,-5.9840000,37.3880000,0.310000,0.020000,0.330000,0.140000,0.530000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0541,Seville,,,Spain,2014,700000,-5.9840000,37.3880000,0.130000,0.070000,0.200000,0.180000,0.620000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0577,Tarragona,,,Spain,2006,528000,1.2450000,41.1170000,0.439122,0.009980,0.449100,0.053890,0.497010,High income,Europe & Central Asia,YES,,The Metropolitan Mobility Observatory of Spain,http://www.madrid.org/cs/BlobServer?blobkey=id&blobwhere=1272011328217&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadervalue1=filename%3DS4+Transyt+Andr%C3%A9s+Monz%C3%B3n.pdf&blobcol=urldata&blobtable=MungoBlobs
ID0602,Valencia,,,Spain,2010,1500000,-0.3700000,39.4200000,0.408367,0.019920,0.428290,0.172310,0.399400,High income,Europe & Central Asia,YES,,The Metropolitan Mobility Observatory of Spain,http://www.madrid.org/cs/BlobServer?blobkey=id&blobwhere=1272011328217&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadervalue1=filename%3DS4+Transyt+Andr%C3%A9s+Monz%C3%B3n.pdf&blobcol=urldata&blobtable=MungoBlobs
ID0603,Valencia,,,Spain,2004,1500000,-0.3700000,39.4200000,0.160000,0.010000,0.170000,0.210000,0.620000,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0604,Valladolid,,,Spain,2004,308000,-4.7200000,41.6200000,0.220000,0.010000,0.230000,0.200000,0.570000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0623,Vigo,,,Spain,2004,295000,-8.7100000,42.2200000,NA,NA,0.190000,0.130000,0.680000,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0627,Vitoria-Gasteiz,,,Spain,2014,240000,-2.6770000,42.8510000,0.543544,0.123123,0.666670,0.076080,0.257260,High income,Europe & Central Asia,YES,,How did Bicycle Share Increase in Vitoria-Gasteiz,https://www.sciencedirect.com/science/article/pii/S2352146516307979
ID0628,Vitoria-Gasteiz,,,Spain,2011,240000,-2.6770000,42.8510000,0.552712,0.069601,0.622310,0.087000,0.290690,High income,Europe & Central Asia,NO,,How did Bicycle Share Increase in Vitoria-Gasteiz,https://www.sciencedirect.com/science/article/pii/S2352146516307979
ID0629,Vitoria-Gasteiz,,,Spain,2006,230000,-2.6770000,42.8510000,0.498492,0.033166,0.531660,0.077390,0.390950,High income,Europe & Central Asia,NO,,How did Bicycle Share Increase in Vitoria-Gasteiz,https://www.sciencedirect.com/science/article/pii/S2352146516307979
ID0650,Zaragoza,,,Spain,2017,674000,-0.8700000,41.6500000,0.461871,0.029175,0.491046,0.238531,0.270423,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0200,Eskilstuna,,,Sweden,2010,97596,16.5090000,59.3700000,0.210000,0.130000,0.340000,0.080000,0.580000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0249,Gothenburg,,,Sweden,2006,485000,11.9740000,57.7080000,0.150000,0.090000,0.240000,0.260000,0.500000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0248,Gothenburg,,,Sweden,2014,485000,11.9670000,57.7050000,0.242424,0.070707,0.313130,0.272730,0.414140,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0250,Gothenburg,,,Sweden,2004,485000,11.9740000,57.7080000,0.121212,0.141414,0.262626,0.212121,0.525253,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0372,Linköping,,,Sweden,2008,141200,15.6200000,58.4100000,0.150000,0.200000,0.350000,0.100000,0.550000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0391,Lund,,,Sweden,2007,110332,13.1900000,55.7000000,0.160000,0.260000,0.420000,0.160000,0.420000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0403,Malmo,,,Sweden,2013,287000,13.0030000,55.6000000,0.150000,0.220000,0.370000,0.210000,0.420000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0404,Malmo,,,Sweden,2008,287000,13.0030000,55.6000000,0.200000,0.230000,0.430000,0.140000,0.430000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0405,Malmo,,,Sweden,2003,267000,13.0030000,55.6000000,0.140000,0.200000,0.340000,0.130000,0.530000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0406,Malmo,,,Sweden,2011,278000,13.0030000,55.6000000,0.060000,0.250000,0.310000,0.180000,0.510000,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0449,Norrköping,,,Sweden,2010,129985,16.1920000,58.5870000,0.180000,0.130000,0.310000,0.100000,0.590000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0462,Örebro,,,Sweden,2011,140000,15.2120000,59.2730000,0.110000,0.260000,0.370000,0.080000,0.550000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0463,Örebro,,,Sweden,2004,135458,15.2120000,59.2730000,0.110000,0.280000,0.390000,0.050000,0.560000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0563,Stockholm,,,Sweden,2006,1900000,18.0710000,59.3240000,0.170000,0.010000,0.180000,0.350000,0.470000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0564,Stockholm,,,Sweden,2004,1900000,18.0710000,59.3240000,0.160000,0.060000,0.220000,0.300000,0.480000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0565,Stockholm,,,Sweden,2001,1900000,18.0710000,59.3240000,0.450000,0.050000,0.500000,0.260000,0.240000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0597,Umea,,,Sweden,2006,110000,20.2630000,63.8250000,0.160000,0.190000,0.350000,0.080000,0.570000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0598,Uppsala,,,Sweden,2010,140175,17.6390000,59.8580000,0.190000,0.280000,0.470000,0.110000,0.420000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0609,Vasteras,,,Sweden,2001,107005,16.5430000,59.6070000,0.270000,0.160000,0.430000,0.050000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0050,Basel,,,Switzerland,2015,169464,7.5890000,47.5550000,0.333333,0.171717,0.505050,0.272730,0.222220,High income,Europe & Central Asia,YES,,ELTIS - The Urban Mobility Observatory,https://www.eltis.org/resources/case-studies/finalist-7th-sump-award-basel-switzerland
ID0051,Basel,,,Switzerland,2001,166173,7.5890000,47.5550000,0.240000,0.170000,0.410000,0.320000,0.270000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0064,Bern,,,Switzerland,2015,124381,7.4550000,46.9530000,0.303030,0.151515,0.454550,0.323230,0.222220,High income,Europe & Central Asia,YES,,Städtische Mobilität im Vergleich,https://www.bern.ch/mediencenter/medienmitteilungen/aktuell_ptk/staedtische-mobilitaet-im-vergleich-in-bern-legen-oev-und-velo-zu
ID0065,Bern,,,Switzerland,2010,124381,7.4550000,46.9530000,0.390000,0.110000,0.500000,0.280000,0.220000,High income,Europe & Central Asia,NO,,Städtische Mobilität im Vergleich,https://www.bern.ch/mediencenter/medienmitteilungen/aktuell_ptk/staedtische-mobilitaet-im-vergleich-in-bern-legen-oev-und-velo-zu
ID0350,Lausanne,,,Switzerland,2001,125885,6.6280000,46.5150000,0.490000,0.020000,0.510000,0.130000,0.360000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0654,Zürich,,,Switzerland,2005,390000,8.5390000,47.3710000,0.350000,0.060000,0.410000,0.290000,0.300000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0655,Zürich,,,Switzerland,2001,365098,8.5390000,47.3710000,0.230000,0.070000,0.300000,0.270000,0.430000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0653,Zürich,,,Switzerland,2015,390000,8.5390000,47.3710000,0.336735,0.122449,0.459184,0.326531,0.214286,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0316,Kaohsiung,,,Taiwan,2011,2720000,120.3100000,22.6100000,0.049505,0.049505,0.099010,0.069310,0.831680,Upper middle income,East Asia & Pacific,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0574,Taipei,,,Taiwan,2016,2650000,121.5400000,25.0600000,0.130000,0.040000,0.170000,0.430000,0.400000,Upper middle income,East Asia & Pacific,YES,,"Taipei Yearbook 2010, Taipei City Government",https://www-ws.gov.taipei/001/Upload/public/MMO/TCG/2010e.pdf
ID0146,Dar Es Salaam,,,Tanzania,2018,5325879,39.2100000,-6.8300000,NA,NA,0.450000,0.430000,0.120000,Lower middle income,Sub-Saharan Africa,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0147,Dar Es Salaam,,,Tanzania,2010,5325879,39.2100000,-6.8300000,NA,NA,0.450000,0.430000,0.120000,Lower middle income,Sub-Saharan Africa,NO,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0392,Lviv,,,Ukraine,2006,733989,24.0610000,49.8330000,0.340000,0.010000,0.350000,0.390000,0.260000,Lower middle income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0009,Aberdeen,,,United Kingdom,2008,211000,-2.0950000,57.1490000,0.297030,0.019802,0.316830,0.178220,0.504950,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0074,Birmingham,,,United Kingdom,2001,1085000,-1.8900000,52.4600000,0.010753,0.010753,0.021505,0.268817,0.709677,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0075,Blackburn with Darwen,,,United Kingdom,2011,148000,-2.4820000,53.7460000,0.200000,0.010000,0.210000,0.090000,0.700000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0103,Bristol,,,United Kingdom,2013,437000,-2.5880000,51.4510000,0.210000,0.140000,0.350000,0.160000,0.490000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0104,Bristol,,,United Kingdom,2011,432500,-2.5880000,51.4510000,0.220000,0.090000,0.310000,0.050000,0.640000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0174,Dundee,,,United Kingdom,2001,142070,-2.9700000,56.4610000,0.310000,0.010000,0.320000,0.200000,0.480000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
